reaction_id,post_id,user_id,created_at,reaction_type
r0010704,post000735,u00394,2025-04-03T02:43:17,celebrate
r0010705,post000757,u00210,2025-04-03T02:52:17,like
r0010706,post000747,u00308,2025-04-03T02:52:39,like
r0010707,post000719,u00124,2025-04-03T02:59:43,like
r0010708,post000757,u00174,2025-04-03T03:10:58,like
r0010709,post000753,u00067,2025-04-03T03:40:53,like
r0010710,post000702,u00221,2025-04-03T03:42:28,celebrate
r0010711,post000743,u00210,2025-04-03T03:45:02,like
r0010712,post000724,u00397,2025-04-03T03:45:48,support
r0010713,post000750,u00210,2025-04-03T03:45:55,like
r0010714,post000722,u00344,2025-04-03T03:52:26,support
r0010715,post000701,u00032,2025-04-03T03:55:21,like
r0010716,post000707,u00073,2025-04-03T03:56:20,like
r0010717,post000759,u00383,2025-04-03T04:02:26,insightful
r0010718,post000720,u00117,2025-04-03T04:12:49,like
r0010719,post000723,u00326,2025-04-03T04:21:37,support
r0010720,post000712,u00234,2025-04-03T04:29:11,like
r0010721,post000720,u00394,2025-04-03T04:29:37,like
r0010722,post000725,u00225,2025-04-03T04:42:07,like
r0010723,post000704,u00212,2025-04-03T05:21:38,insightful
r0010724,post000757,u00256,2025-04-03T05:32:18,like
r0010725,post000735,u00195,2025-04-03T05:34:13,celebrate
r0010726,post000734,u00163,2025-04-03T05:43:38,like
r0010727,post000746,u00212,2025-04-03T05:43:40,like
r0010728,post000737,u00156,2025-04-03T05:46:00,like
r0010729,post000745,u00263,2025-04-03T06:23:13,like
r0010730,post000702,u00173,2025-04-03T06:42:49,like
r0010731,post000741,u00063,2025-04-03T06:45:39,like
r0010732,post000716,u00116,2025-04-03T06:47:11,like
r0010733,post000736,u00234,2025-04-03T06:56:18,like
r0010734,post000724,u00335,2025-04-03T07:01:03,celebrate
r0010735,post000706,u00039,2025-04-03T07:07:33,like
r0010736,post000756,u00174,2025-04-03T07:22:10,insightful
r0010737,post000745,u00114,2025-04-03T07:22:36,like
r0010738,post000717,u00308,2025-04-03T07:25:38,like
r0010739,post000745,u00399,2025-04-03T07:31:46,like
r0010740,post000728,u00260,2025-04-03T07:33:41,support
r0010741,post000724,u00352,2025-04-03T07:35:55,insightful
r0010742,post000703,u00046,2025-04-03T07:39:21,like
r0010743,post000716,u00127,2025-04-03T07:41:21,like
r0010744,post000740,u00260,2025-04-03T07:43:55,like
r0010745,post000736,u00231,2025-04-03T07:45:21,like
r0010746,post000729,u00018,2025-04-03T07:46:42,like
r0010747,post000704,u00362,2025-04-03T07:49:01,celebrate
r0010748,post000746,u00102,2025-04-03T07:51:06,insightful
r0010749,post000735,u00193,2025-04-03T07:51:12,celebrate
r0010750,post000740,u00039,2025-04-03T07:59:36,like
r0010751,post000744,u00063,2025-04-03T08:00:32,like
r0010752,post000737,u00065,2025-04-03T08:00:46,like
r0010753,post000703,u00096,2025-04-03T08:01:01,like
r0010754,post000748,u00187,2025-04-03T08:01:55,like
r0010755,post000735,u00039,2025-04-03T08:04:05,like
r0010756,post000739,u00225,2025-04-03T08:08:21,like
r0010757,post000730,u00197,2025-04-03T08:10:40,like
r0010758,post000760,u00353,2025-04-03T08:10:42,like
r0010759,post000754,u00234,2025-04-03T08:14:11,like
r0010760,post000710,u00162,2025-04-03T08:20:17,like
r0010761,post000709,u00335,2025-04-03T08:23:30,like
r0010762,post000747,u00163,2025-04-03T08:26:05,like
r0010763,post000722,u00348,2025-04-03T08:28:29,like
r0010764,post000711,u00096,2025-04-03T08:29:52,celebrate
r0010765,post000714,u00381,2025-04-03T08:30:24,like
r0010766,post000746,u00031,2025-04-03T08:31:23,like
r0010767,post000742,u00268,2025-04-03T08:33:31,insightful
r0010768,post000731,u00260,2025-04-03T08:33:55,like
r0010769,post000739,u00133,2025-04-03T08:35:12,like
r0010770,post000755,u00365,2025-04-03T08:35:57,insightful
r0010771,post000728,u00063,2025-04-03T08:39:57,like
r0010772,post000709,u00352,2025-04-03T08:40:29,support
r0010773,post000737,u00023,2025-04-03T08:42:39,like
r0010774,post000749,u00272,2025-04-03T08:43:50,like
r0010775,post000733,u00369,2025-04-03T08:44:45,like
r0010776,post000756,u00103,2025-04-03T08:52:54,like
r0010777,post000735,u00166,2025-04-03T08:53:13,like
r0010778,post000742,u00045,2025-04-03T08:54:49,insightful
r0010779,post000739,u00138,2025-04-03T08:55:26,like
r0010780,post000748,u00362,2025-04-03T08:56:08,celebrate
r0010781,post000735,u00288,2025-04-03T08:58:46,like
r0010782,post000755,u00138,2025-04-03T08:59:32,like
r0010783,post000729,u00200,2025-04-03T09:02:02,like
r0010784,post000734,u00212,2025-04-03T09:04:11,like
r0010785,post000727,u00255,2025-04-03T09:07:27,like
r0010786,post000713,u00129,2025-04-03T09:16:54,celebrate
r0010787,post000743,u00397,2025-04-03T09:20:23,like
r0010788,post000703,u00344,2025-04-03T09:21:10,like
r0010789,post000758,u00352,2025-04-03T09:24:02,like
r0010790,post000744,u00307,2025-04-03T09:29:52,like
r0010791,post000746,u00156,2025-04-03T09:30:02,like
r0010792,post000758,u00028,2025-04-03T09:31:35,like
r0010793,post000716,u00327,2025-04-03T09:35:52,insightful
r0010794,post000757,u00237,2025-04-03T09:37:35,like
r0010795,post000721,u00035,2025-04-03T09:37:43,like
r0010796,post000757,u00272,2025-04-03T09:45:36,support
r0010797,post000734,u00009,2025-04-03T09:45:52,like
r0010798,post000755,u00054,2025-04-03T09:47:10,like
r0010799,post000713,u00282,2025-04-03T09:48:14,like
r0010800,post000714,u00322,2025-04-03T09:49:19,like
r0010801,post000748,u00057,2025-04-03T09:52:51,like
r0010802,post000738,u00045,2025-04-03T09:53:01,like
r0010803,post000737,u00114,2025-04-03T09:53:29,support
r0010804,post000706,u00170,2025-04-03T09:54:14,like
r0010805,post000728,u00133,2025-04-03T09:55:29,like
r0010806,post000736,u00291,2025-04-03T09:58:52,like
r0010807,post000732,u00050,2025-04-03T10:02:12,like
r0010808,post000760,u00205,2025-04-03T10:04:57,like
r0010809,post000707,u00393,2025-04-03T10:05:01,like
r0010810,post000731,u00129,2025-04-03T10:05:02,like
r0010811,post000705,u00127,2025-04-03T10:07:26,like
r0010812,post000761,u00260,2025-04-03T10:08:01,like
r0010813,post000731,u00260,2025-04-03T10:12:26,like
r0010814,post000751,u00127,2025-04-03T10:16:01,like
r0010815,post000734,u00351,2025-04-03T10:16:56,like
r0010816,post000739,u00170,2025-04-03T10:20:04,like
r0010817,post000760,u00339,2025-04-03T10:20:14,support
r0010818,post000721,u00156,2025-04-03T10:23:53,like
r0010819,post000705,u00329,2025-04-03T10:24:08,like
r0010820,post000717,u00268,2025-04-03T10:24:56,like
r0010821,post000719,u00004,2025-04-03T10:24:59,like
r0010822,post000720,u00260,2025-04-03T10:25:16,like
r0010823,post000737,u00063,2025-04-03T10:25:39,like
r0010824,post000705,u00121,2025-04-03T10:27:08,like
r0010825,post000748,u00156,2025-04-03T10:28:37,like
r0010826,post000721,u00129,2025-04-03T10:31:07,like
r0010827,post000761,u00256,2025-04-03T10:32:12,like
r0010828,post000730,u00196,2025-04-03T10:32:15,like
r0010829,post000723,u00087,2025-04-03T10:34:03,support
r0010830,post000707,u00162,2025-04-03T10:34:09,like
r0010831,post000729,u00221,2025-04-03T10:40:17,support
r0010832,post000730,u00363,2025-04-03T10:41:17,like
r0010833,post000747,u00330,2025-04-03T10:44:45,like
r0010834,post000704,u00294,2025-04-03T10:47:47,like
r0010835,post000732,u00196,2025-04-03T10:47:49,like
r0010836,post000712,u00237,2025-04-03T10:50:06,like
r0010837,post000753,u00384,2025-04-03T10:52:04,celebrate
r0010838,post000749,u00205,2025-04-03T10:52:08,like
r0010839,post000762,u00101,2025-04-03T10:53:51,like
r0010840,post000709,u00022,2025-04-03T10:54:35,celebrate
r0010841,post000754,u00190,2025-04-03T10:54:35,like
r0010842,post000754,u00350,2025-04-03T10:55:05,support
r0010843,post000732,u00344,2025-04-03T10:56:42,like
r0010844,post000714,u00015,2025-04-03T10:59:54,like
r0010845,post000759,u00397,2025-04-03T11:02:12,like
r0010846,post000746,u00184,2025-04-03T11:02:46,like
r0010847,post000707,u00172,2025-04-03T11:04:40,like
r0010848,post000735,u00393,2025-04-03T11:07:49,like
r0010849,post000708,u00231,2025-04-03T11:11:48,support
r0010850,post000738,u00278,2025-04-03T11:14:28,like
r0010851,post000744,u00090,2025-04-03T11:16:37,like
r0010852,post000707,u00340,2025-04-03T11:19:27,like
r0010853,post000747,u00073,2025-04-03T11:22:51,like
r0010854,post000709,u00096,2025-04-03T11:23:25,celebrate
r0010855,post000738,u00129,2025-04-03T11:25:49,like
r0010856,post000757,u00304,2025-04-03T11:28:20,like
r0010857,post000755,u00274,2025-04-03T11:36:52,like
r0010858,post000753,u00117,2025-04-03T11:38:14,like
r0010859,post000752,u00046,2025-04-03T11:39:49,like
r0010860,post000707,u00362,2025-04-03T11:40:41,like
r0010861,post000716,u00117,2025-04-03T11:41:45,like
r0010862,post000714,u00011,2025-04-03T11:47:10,insightful
r0010863,post000750,u00190,2025-04-03T11:50:03,like
r0010864,post000722,u00012,2025-04-03T11:53:09,support
r0010865,post000732,u00268,2025-04-03T11:53:45,like
r0010866,post000729,u00129,2025-04-03T11:55:09,like
r0010867,post000729,u00074,2025-04-03T11:56:34,like
r0010868,post000741,u00199,2025-04-03T11:58:34,like
r0010869,post000709,u00050,2025-04-03T11:59:12,like
r0010870,post000751,u00344,2025-04-03T11:59:49,like
r0010871,post000714,u00397,2025-04-03T12:02:29,like
r0010872,post000737,u00024,2025-04-03T12:03:14,support
r0010873,post000711,u00260,2025-04-03T12:03:54,like
r0010874,post000750,u00335,2025-04-03T12:06:10,like
r0010875,post000754,u00328,2025-04-03T12:09:03,like
r0010876,post000744,u00362,2025-04-03T12:10:10,like
r0010877,post000747,u00011,2025-04-03T12:10:29,like
r0010878,post000756,u00354,2025-04-03T12:11:48,insightful
r0010879,post000723,u00146,2025-04-03T12:13:30,like
r0010880,post000743,u00173,2025-04-03T12:13:47,like
r0010881,post000716,u00004,2025-04-03T12:15:09,celebrate
r0010882,post000754,u00103,2025-04-03T12:15:49,like
r0010883,post000741,u00397,2025-04-03T12:16:38,celebrate
r0010884,post000740,u00129,2025-04-03T12:21:59,support
r0010885,post000713,u00231,2025-04-03T12:24:33,support
r0010886,post000762,u00256,2025-04-03T12:25:20,insightful
r0010887,post000738,u00253,2025-04-03T12:26:36,like
r0010888,post000764,u00174,2025-04-03T12:30:50,like
r0010889,post000750,u00237,2025-04-03T12:38:06,like
r0010890,post000734,u00394,2025-04-03T12:40:28,like
r0010891,post000710,u00069,2025-04-03T12:44:59,like
r0010892,post000729,u00307,2025-04-03T12:54:08,like
r0010893,post000737,u00069,2025-04-03T12:59:34,like
r0010894,post000728,u00256,2025-04-03T13:01:51,insightful
r0010895,post000729,u00146,2025-04-03T13:02:21,like
r0010896,post000764,u00133,2025-04-03T13:03:26,like
r0010897,post000723,u00058,2025-04-03T13:04:07,like
r0010898,post000752,u00200,2025-04-03T13:04:17,like
r0010899,post000746,u00350,2025-04-03T13:06:26,like
r0010900,post000760,u00140,2025-04-03T13:06:48,like
r0010901,post000745,u00023,2025-04-03T13:09:25,support
r0010902,post000735,u00272,2025-04-03T13:14:50,like
r0010903,post000766,u00337,2025-04-03T13:21:25,like
r0010904,post000726,u00168,2025-04-03T13:21:41,like
r0010905,post000722,u00263,2025-04-03T13:23:29,celebrate
r0010906,post000770,u00205,2025-04-03T13:25:30,like
r0010907,post000729,u00212,2025-04-03T13:25:36,like
r0010908,post000755,u00090,2025-04-03T13:27:49,support
r0010909,post000766,u00039,2025-04-03T13:28:25,like
r0010910,post000735,u00246,2025-04-03T13:31:54,like
r0010911,post000736,u00196,2025-04-03T13:35:21,like
r0010912,post000744,u00133,2025-04-03T13:36:32,like
r0010913,post000731,u00054,2025-04-03T13:37:36,like
r0010914,post000741,u00156,2025-04-03T13:41:06,like
r0010915,post000726,u00249,2025-04-03T13:48:51,like
r0010916,post000722,u00328,2025-04-03T13:51:35,like
r0010917,post000748,u00197,2025-04-03T13:58:25,like
r0010918,post000740,u00260,2025-04-03T13:59:40,like
r0010919,post000743,u00015,2025-04-03T14:00:59,like
r0010920,post000756,u00249,2025-04-03T14:07:10,like
r0010921,post000767,u00192,2025-04-03T14:11:31,insightful
r0010922,post000725,u00039,2025-04-03T14:13:04,like
r0010923,post000757,u00339,2025-04-03T14:15:04,celebrate
r0010924,post000749,u00117,2025-04-03T14:18:01,insightful
r0010925,post000752,u00265,2025-04-03T14:18:16,like
r0010926,post000755,u00326,2025-04-03T14:24:28,like
r0010927,post000766,u00197,2025-04-03T14:33:58,support
r0010928,post000715,u00265,2025-04-03T14:34:30,like
r0010929,post000748,u00210,2025-04-03T14:35:07,support
r0010930,post000730,u00187,2025-04-03T14:37:59,like
r0010931,post000749,u00071,2025-04-03T14:39:31,like
r0010932,post000761,u00352,2025-04-03T14:39:44,like
r0010933,post000765,u00064,2025-04-03T14:39:48,like
r0010934,post000759,u00041,2025-04-03T14:42:57,like
r0010935,post000756,u00308,2025-04-03T14:43:09,like
r0010936,post000761,u00358,2025-04-03T14:43:55,insightful
r0010937,post000719,u00124,2025-04-03T14:52:04,celebrate
r0010938,post000746,u00362,2025-04-03T14:53:43,like
r0010939,post000754,u00399,2025-04-03T14:54:00,like
r0010940,post000731,u00319,2025-04-03T15:00:42,like
r0010941,post000765,u00225,2025-04-03T15:05:18,celebrate
r0010942,post000758,u00070,2025-04-03T15:05:22,like
r0010943,post000767,u00251,2025-04-03T15:06:49,like
r0010944,post000723,u00358,2025-04-03T15:07:17,like
r0010945,post000728,u00028,2025-04-03T15:07:39,like
r0010946,post000724,u00394,2025-04-03T15:08:33,insightful
r0010947,post000715,u00384,2025-04-03T15:11:17,like
r0010948,post000717,u00054,2025-04-03T15:11:56,like
r0010949,post000731,u00196,2025-04-03T15:19:20,like
r0010950,post000766,u00028,2025-04-03T15:22:22,like
r0010951,post000722,u00006,2025-04-03T15:22:36,like
r0010952,post000732,u00064,2025-04-03T15:32:46,like
r0010953,post000733,u00272,2025-04-03T15:33:17,like
r0010954,post000718,u00363,2025-04-03T15:33:43,like
r0010955,post000743,u00032,2025-04-03T15:33:44,like
r0010956,post000731,u00190,2025-04-03T15:48:58,like
r0010957,post000766,u00329,2025-04-03T15:51:40,like
r0010958,post000748,u00371,2025-04-03T15:52:54,like
r0010959,post000759,u00237,2025-04-03T15:54:21,support
r0010960,post000747,u00129,2025-04-03T15:56:02,like
r0010961,post000732,u00358,2025-04-03T15:57:05,like
r0010962,post000741,u00073,2025-04-03T15:57:37,like
r0010963,post000731,u00272,2025-04-03T15:59:32,like
r0010964,post000734,u00094,2025-04-03T16:00:13,insightful
r0010965,post000717,u00071,2025-04-03T16:01:33,like
r0010966,post000727,u00063,2025-04-03T16:02:10,like
r0010967,post000722,u00260,2025-04-03T16:07:22,support
r0010968,post000760,u00351,2025-04-03T16:11:30,like
r0010969,post000735,u00371,2025-04-03T16:13:07,like
r0010970,post000764,u00026,2025-04-03T16:15:56,support
r0010971,post000735,u00090,2025-04-03T16:43:06,like
r0010972,post000757,u00032,2025-04-03T16:44:41,like
r0010973,post000719,u00371,2025-04-03T16:46:48,like
r0010974,post000731,u00096,2025-04-03T16:48:28,like
r0010975,post000765,u00265,2025-04-03T16:57:40,like
r0010976,post000717,u00031,2025-04-03T17:02:03,like
r0010977,post000762,u00259,2025-04-03T17:08:12,celebrate
r0010978,post000746,u00365,2025-04-03T17:15:49,insightful
r0010979,post000774,u00221,2025-04-03T17:21:58,insightful
r0010980,post000767,u00197,2025-04-03T17:24:41,like
r0010981,post000735,u00107,2025-04-03T17:36:10,like
r0010982,post000760,u00023,2025-04-03T17:53:34,like
r0010983,post000737,u00221,2025-04-03T17:55:17,insightful
r0010984,post000751,u00023,2025-04-03T17:56:13,like
r0010985,post000762,u00381,2025-04-03T17:57:11,celebrate
r0010986,post000716,u00096,2025-04-03T17:59:28,like
r0010987,post000745,u00168,2025-04-03T18:12:16,like
r0010988,post000732,u00358,2025-04-03T18:25:08,like
r0010989,post000746,u00362,2025-04-03T18:25:16,insightful
r0010990,post000756,u00321,2025-04-03T18:32:12,like
r0010991,post000763,u00394,2025-04-03T18:39:01,insightful
r0010992,post000770,u00133,2025-04-03T18:45:52,insightful
r0010993,post000721,u00344,2025-04-03T18:46:20,celebrate
r0010994,post000726,u00344,2025-04-03T18:46:45,like
r0010995,post000741,u00117,2025-04-03T18:49:11,support
r0010996,post000723,u00308,2025-04-03T18:52:07,like
r0010997,post000729,u00202,2025-04-03T19:01:02,like
r0010998,post000774,u00371,2025-04-03T19:01:47,like
r0010999,post000758,u00140,2025-04-03T19:05:24,celebrate
r0011000,post000744,u00282,2025-04-03T19:06:49,like
r0011001,post000731,u00065,2025-04-03T19:17:40,like
r0011002,post000759,u00050,2025-04-03T19:26:06,support
r0011003,post000726,u00153,2025-04-03T19:35:04,like
r0011004,post000756,u00354,2025-04-03T19:35:43,insightful
r0011005,post000759,u00274,2025-04-03T19:41:15,celebrate
r0011006,post000737,u00117,2025-04-03T19:53:43,like
r0011007,post000729,u00162,2025-04-03T20:05:21,like
r0011008,post000754,u00187,2025-04-03T20:08:11,like
r0011009,post000740,u00291,2025-04-03T20:16:45,support
r0011010,post000734,u00021,2025-04-03T20:21:19,like
r0011011,post000719,u00120,2025-04-03T20:23:54,like
r0011012,post000751,u00274,2025-04-03T20:32:28,like
r0011013,post000727,u00196,2025-04-03T20:38:57,like
r0011014,post000747,u00259,2025-04-03T20:45:29,like
r0011015,post000748,u00259,2025-04-03T20:46:13,celebrate
r0011016,post000759,u00172,2025-04-03T20:46:49,like
r0011017,post000750,u00114,2025-04-03T20:50:33,support
r0011018,post000728,u00168,2025-04-03T20:51:29,celebrate
r0011019,post000747,u00339,2025-04-03T20:56:09,support
r0011020,post000736,u00225,2025-04-03T21:09:50,like
r0011021,post000727,u00225,2025-04-03T21:10:12,insightful
r0011022,post000769,u00237,2025-04-03T21:12:25,like
r0011023,post000765,u00046,2025-04-03T21:25:12,support
r0011024,post000763,u00329,2025-04-03T21:31:43,like
r0011025,post000765,u00133,2025-04-03T21:38:03,support
r0011026,post000730,u00205,2025-04-03T21:42:04,like
r0011027,post000767,u00004,2025-04-03T21:49:14,like
r0011028,post000722,u00067,2025-04-03T21:49:45,celebrate
r0011029,post000770,u00054,2025-04-03T21:54:56,support
r0011030,post000724,u00317,2025-04-03T22:03:14,like
r0011031,post000746,u00032,2025-04-03T22:05:23,celebrate
r0011032,post000731,u00069,2025-04-03T22:07:29,like
r0011033,post000743,u00263,2025-04-03T22:16:28,like
r0011034,post000719,u00241,2025-04-03T22:18:58,like
r0011035,post000766,u00328,2025-04-03T22:25:41,like
r0011036,post000737,u00304,2025-04-03T22:26:45,insightful
r0011037,post000751,u00114,2025-04-03T22:40:28,insightful
r0011038,post000732,u00004,2025-04-03T22:56:18,support
r0011039,post000750,u00305,2025-04-03T22:59:11,like
r0011040,post000759,u00399,2025-04-03T23:05:39,like
r0011041,post000753,u00024,2025-04-03T23:12:03,insightful
r0011042,post000762,u00135,2025-04-03T23:13:29,like
r0011043,post000758,u00050,2025-04-03T23:17:20,insightful
r0011044,post000735,u00380,2025-04-03T23:24:06,insightful
r0011045,post000734,u00274,2025-04-03T23:25:52,like
r0011046,post000737,u00256,2025-04-03T23:33:45,like
r0011047,post000765,u00156,2025-04-03T23:39:41,like
r0011048,post000779,u00380,2025-04-03T23:41:05,like
r0011049,post000758,u00096,2025-04-03T23:44:52,like
r0011050,post000777,u00004,2025-04-03T23:53:06,like
r0011051,post000730,u00168,2025-04-03T23:54:41,like
r0011052,post000772,u00253,2025-04-03T23:56:41,like
r0011053,post000779,u00237,2025-04-03T23:58:57,like
r0011054,post000753,u00174,2025-04-04T00:00:06,like
r0011055,post000741,u00036,2025-04-04T00:01:03,insightful
r0011056,post000776,u00080,2025-04-04T00:03:30,like
r0011057,post000762,u00221,2025-04-04T00:15:32,insightful
r0011058,post000729,u00004,2025-04-04T00:17:59,like
r0011059,post000756,u00156,2025-04-04T00:26:57,celebrate
